"the_day","month","year","keyword","EntryTitle","pullURL","subname","post_ID","EntryURL"
2025-01-03,1,2025,"gender ideology","The Betrayal of Safeguarding - by Genspect - Substack","substack.com","substack.com","153725172","https://substack.com/home/post/p-153725172?utm_campaign=post&utm_medium=web"
2025-01-04,1,2025,"gender ideology","Rhode Island State Council of Churches urges Governor McKee to declare homelessness a ...","steveahlquist.substack.com","steveahlquist","rhode island state council of churches","https://steveahlquist.substack.com/p/rhode-island-state-council-of-churches?utm_source=substack&utm_medium=email&utm_content=share&action=share"
2025-01-05,1,2025,"gender ideology","Prominent Democrats Still Haven't Gotten the Memo - Substack","substack.com","substack.com","154204826","https://substack.com/home/post/p-154204826?utm_campaign=post&utm_medium=web"
2025-01-05,1,2025,"transgenderism","The Most Insane Transgenderism-Transhumanism Nexus You've Never Seen - Substack","substack.com","substack.com","154187974","https://substack.com/home/post/p-154187974?utm_campaign=post&utm_medium=web"
2025-01-05,1,2025,"gender ideology","Trans and Butch aren't compatible. Detrans isn't much better. - Substack","substack.com","substack.com","154235650","https://substack.com/home/post/p-154235650?utm_campaign=post&utm_medium=web"
2025-01-06,1,2025,"transgenderism","God & Football - by Johanna Neuman - Substack","substack.com","substack.com","154201993","https://substack.com/home/post/p-154201993?utm_campaign=post&utm_medium=web"
2024-10-24,10,2024,"gender ideology","Tiverton School Committee members speak out against hateful anti-trans rhetoric","steveahlquist.substack.com","steveahlquist","tiverton school committee members","https://steveahlquist.substack.com/p/tiverton-school-committee-members"
2024-10-25,10,2024,"gender ideology","ACLU of RI sues Department of Corrections over violations of attorney-client privilege","steveahlquist.substack.com","steveahlquist","aclu of ri sues department of corrections","https://steveahlquist.substack.com/p/aclu-of-ri-sues-department-of-corrections"
2024-10-25,10,2024,"gender ideology","RI Latino community leaders speak against a Constitutional Convention; Urge rejection of Question 1","steveahlquist.substack.com","steveahlquist","ri latino community leaders speak","https://steveahlquist.substack.com/p/ri-latino-community-leaders-speak"
2024-10-29,10,2024,"gender ideology","Rhode Island disrupts Senators Reed and Whitehouse at Democratic Party ""Unity Dinner""","steveahlquist.substack.com","steveahlquist","jewish voice for peace rhode island 03f","https://steveahlquist.substack.com/p/jewish-voice-for-peace-rhode-island-03f"
2024-10-30,10,2024,"gender ideology","Alabama Woman With Molar Pregnancy Denied Care - Abortion, Every Day","jessica.substack.com","jessica","alabama woman with molar pregnancy","https://jessica.substack.com/p/alabama-woman-with-molar-pregnancy/comments"
2024-11-04,11,2024,"gender ideology","Groden Center caregivers of children with autism make video announcement of next steps ...","steveahlquist.substack.com","steveahlquist","groden center caregivers of children 800","https://steveahlquist.substack.com/p/groden-center-caregivers-of-children-800"
2024-11-08,11,2024,"gender ideology","Encampment evictions are trauma: ""They threw everything out. They threw my clothes out.""","steveahlquist.substack.com","steveahlquist","encampment evictions are trauma they","https://steveahlquist.substack.com/p/encampment-evictions-are-trauma-they"
2024-11-08,11,2024,"gender ideology","Groden Center caregivers vote overwhelmingly to ratify new contract with life-changing ...","steveahlquist.substack.com","steveahlquist","groden center caregivers vote overwhelmingly","https://steveahlquist.substack.com/p/groden-center-caregivers-vote-overwhelmingly"
2024-11-08,11,2024,"gender ideology","PVD Mayor Smiley launches School Board Appointment Application Process","steveahlquist.substack.com","steveahlquist","pvd mayor smiley launches school","https://steveahlquist.substack.com/p/pvd-mayor-smiley-launches-school"
2024-11-09,11,2024,"gender ideology","A conversation with Senator Lou DiPalma on caucuses, open government and Pallet Shelters","steveahlquist.substack.com","steveahlquist","a conversation with senator lou dipalma","https://steveahlquist.substack.com/p/a-conversation-with-senator-lou-dipalma"
2024-11-14,11,2024,"gender ideology","An open letter from PVD School Board member Ty'Relle Stephens - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","an open letter from pvd school board","https://steveahlquist.substack.com/p/an-open-letter-from-pvd-school-board"
2024-11-14,11,2024,"gender ideology","Advocates sue Rhode Island over failure to provide mental health care for Medicaid-eligible children","steveahlquist.substack.com","steveahlquist","advocates sue rhode island over failure","https://steveahlquist.substack.com/p/advocates-sue-rhode-island-over-failure"
2024-11-16,11,2024,"gender ideology","Providence Mayor Brett Smiley vows to protect the rights of transgender residents","steveahlquist.substack.com","steveahlquist","providence mayor brett smiley vows","https://steveahlquist.substack.com/p/providence-mayor-brett-smiley-vows"
2024-11-18,11,2024,"gender ideology","BLM RI PAC's open letter to Pawtucket Mayor Donald Grebien: Save Morley Field","steveahlquist.substack.com","steveahlquist","blm ri pacs open letter to pawtucket","https://steveahlquist.substack.com/p/blm-ri-pacs-open-letter-to-pawtucket"
2024-11-19,11,2024,"gender ideology","Activists project messages on Senator Reed's Providence office and call for an arms ...","steveahlquist.substack.com","steveahlquist","activists project messages on senator","https://steveahlquist.substack.com/p/activists-project-messages-on-senator"
2024-11-20,11,2024,"gender ideology","Climate jobs coalitions launch a report on building a worker-centered offshore wind industry ...","steveahlquist.substack.com","steveahlquist","climate jobs coalitions launch a","https://steveahlquist.substack.com/p/climate-jobs-coalitions-launch-a"
2024-11-20,11,2024,"gender ideology","Noting a 34.9% increase in Rhode Island, the 2024 State of Homelessness is stark","steveahlquist.substack.com","steveahlquist","noting a 349 increase in rhode island","https://steveahlquist.substack.com/p/noting-a-349-increase-in-rhode-island"
2024-11-21,11,2024,"transgenderism","The Boys' Showrunner Eric Kripke Claims He Lives ""In Absolute Terror Of Becoming ... - Substack","substack.com","substack.com","151977155","https://substack.com/home/post/p-151977155?utm_campaign=post&utm_medium=web"
2024-11-21,11,2024,"transgenderism","the myth of the misunderstood, marginalized trans community. - Substack","substack.com","substack.com","151981645","https://substack.com/home/post/p-151981645?utm_campaign=post&utm_medium=web"
2024-11-22,11,2024,"gender ideology","The Crusade against America - by Timothy Snyder - Substack","substack.com","substack.com","152008134","https://substack.com/home/post/p-152008134?utm_campaign=post&utm_medium=web"
2024-11-22,11,2024,"gender ideology","Xbox's Upcoming First-Person Fantasy RPG 'Avowed' Features Pronouns In Attempt To ... - Substack","substack.com","substack.com","152028654","https://substack.com/home/post/p-152028654?utm_campaign=post&utm_medium=web"
2024-11-22,11,2024,"gender ideology","Jesus In The Barn - by Dusty Masterson - Substack","substack.com","substack.com","151900995","https://substack.com/home/post/p-151900995?utm_campaign=post&utm_medium=web"
2024-11-23,11,2024,"gender ideology","Representatives Amo and Magaziner issue statement on US Capital Building transgender ...","steveahlquist.substack.com","steveahlquist","representatives amo and magaziner","https://steveahlquist.substack.com/p/representatives-amo-and-magaziner"
2024-11-23,11,2024,"gender ideology","What Did the BBC Know About LGBT Youth Scotland? - Substack","substack.com","substack.com","152013476","https://substack.com/home/post/p-152013476?utm_campaign=post&utm_medium=web"
2024-11-23,11,2024,"gender ideology","How the Gender Agenda Captured Iceland, with Eldur Smári Kristinsson - Substack","substack.com","substack.com","152039675","https://substack.com/home/post/p-152039675?utm_campaign=post&utm_medium=web"
2024-11-24,11,2024,"gender ideology","Propagandized School Lessons Breed Intolerance - Substack","substack.com","substack.com","147109492","https://substack.com/home/post/p-147109492?utm_campaign=post&utm_medium=web"
2024-11-24,11,2024,"gender ideology","​A Break Away from the EU in Central Europe Developing Rapidly - Substack","substack.com","substack.com","152110286","https://substack.com/home/post/p-152110286?utm_campaign=post&utm_medium=web"
2024-11-24,11,2024,"transgenderism","Ouch... - OldNFO's Substack","substack.com","substack.com","152080640","https://substack.com/home/post/p-152080640?utm_campaign=post&utm_medium=web"
2024-11-25,11,2024,"gender ideology","Defending “Western Values” - by Ana Vračar - Savage Minds - Substack","substack.com","substack.com","152128896","https://substack.com/home/post/p-152128896?utm_campaign=post&utm_medium=web"
2024-11-25,11,2024,"gender ideology","EXCLUSIVE. How the NHS Blood and Transplant authority is infected by Woke Ideologies","substack.com","substack.com","152012345","https://substack.com/home/post/p-152012345?utm_campaign=post&utm_medium=web"
2024-09-13,9,2024,"gender ideology","Warwick defends their children from anti-trans bigots - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","warwick defends their children from","https://steveahlquist.substack.com/p/warwick-defends-their-children-from"
2024-09-27,9,2024,"gender ideology","African American Museum of Rhode Island will turn History into Empowerment","steveahlquist.substack.com","steveahlquist","african american museum of rhode","https://steveahlquist.substack.com/p/african-american-museum-of-rhode"
2024-09-29,9,2024,"gender ideology","Community involvement in ProvPort Master Plan is vital and needs to be the top priority","steveahlquist.substack.com","steveahlquist","community involvement in provport","https://steveahlquist.substack.com/p/community-involvement-in-provport"
2024-10-05,10,2024,"gender ideology","The Providence City Council has the opportunity to prohibit future polluting industries from the Port","steveahlquist.substack.com","steveahlquist","the providence city council has the","https://steveahlquist.substack.com/p/the-providence-city-council-has-the"
2024-10-10,10,2024,"gender ideology","Burrillville residents push back against out-of-town anti-trans bigotry - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","burrillville residents push back","https://steveahlquist.substack.com/p/burrillville-residents-push-back"
2024-10-16,10,2024,"gender ideology","McCloud's last case - by Joshua Rozenberg - A Lawyer Writes","rozenberg.substack.com","rozenberg","mcclouds last case","https://rozenberg.substack.com/p/mcclouds-last-case"
2024-10-18,10,2024,"gender ideology","A ceremony to honor the 54 people who died while experiencing homelessness in Rhode ...","steveahlquist.substack.com","steveahlquist","a ceremony to honor the 54 people","https://steveahlquist.substack.com/p/a-ceremony-to-honor-the-54-people"
2024-10-18,10,2024,"gender ideology","If you don't know where candidates stand on reproductive and LGBTQ+ rights, ask yourself ...","steveahlquist.substack.com","steveahlquist","if you dont know where candidates","https://steveahlquist.substack.com/p/if-you-dont-know-where-candidates"
2024-10-22,10,2024,"gender ideology","George Wiley Center Senate District 8 questionnaire - Steve Ahlquist - Substack","steveahlquist.substack.com","steveahlquist","george wiley center senate district","https://steveahlquist.substack.com/p/george-wiley-center-senate-district"
2024-08-15,8,2024,"gender ideology","West Warwick joins long list of communities rejecting anti-trans hate - Steve Ahlquist","steveahlquist.substack.com","steveahlquist","west warwick joins long list of communities","https://steveahlquist.substack.com/p/west-warwick-joins-long-list-of-communities"
